	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
VIM1	0	1.68623976446522	0.938	0.434	0	Monocytes	VIM
COTL1	0	1.62796988259042	0.764	0.152	0	Monocytes	COTL1
TYMP	0	1.53380310696836	0.704	0.06	0	Monocytes	TYMP
NEAT1	0	1.52164565628252	0.881	0.494	0	Monocytes	NEAT1
VCAN	0	1.52139555446105	0.55	0.01	0	Monocytes	VCAN
CSTA	0	1.5178333158533	0.637	0.01	0	Monocytes	CSTA
PSAP	0	1.49836317116087	0.817	0.332	0	Monocytes	PSAP
RETN	0	1.44436571397877	0.457	0.017	0	Monocytes	RETN
ANXA2	0	1.3857028917735	0.709	0.084	0	Monocytes	ANXA2
MS4A6A	0	1.37733066910923	0.567	0.013	0	Monocytes	MS4A6A
CCL3	0	1.36810760917292	0.39	0.024	0	Monocytes	CCL3
LST12	0	1.29952689463392	0.861	0.438	0	Monocytes	LST1
TMEM107	0	1.26982146109003	0.514	0.109	0	Monocytes	TMEM107
ITGB21	0	1.26076812179501	0.738	0.114	0	Monocytes	ITGB2
AP1S2	0	1.22633200151046	0.705	0.179	0	Monocytes	AP1S2
CYBA1	0	1.20992732432771	0.984	0.771	0	Monocytes	CYBA
TSPO	0	1.20854914501058	0.832	0.381	0	Monocytes	TSPO
KLF4	0	1.11236329804892	0.676	0.148	0	Monocytes	KLF4
EMP3	0	1.11229603177205	0.824	0.297	0	Monocytes	EMP3
GRN	0	1.10896636306602	0.682	0.132	0	Monocytes	GRN
RGS2	0	1.10677623186788	0.551	0.091	0	Monocytes	RGS2
ZFP36	0	1.09374040188123	0.777	0.351	0	Monocytes	ZFP36
SERPINA1	0	1.07649401206256	0.439	0.011	0	Monocytes	SERPINA1
NPC2	0	1.06652397200985	0.778	0.306	0	Monocytes	NPC2
MCL1	0	1.03288133277223	0.683	0.197	0	Monocytes	MCL1
CD14	0	1.02719757384538	0.414	0.009	0	Monocytes	CD14
RP11-160E2.6	0	0.991817203001152	0.492	0.088	0	Monocytes	RP11-160E2.6
TMSB101	0	0.982406832795044	1	0.984	0	Monocytes	TMSB10
ARPC1B	0	0.979019274394344	0.868	0.469	0	Monocytes	ARPC1B
NAMPT	0	0.978893301252042	0.525	0.056	0	Monocytes	NAMPT
RNASE2	0	0.978120303284888	0.411	0.008	0	Monocytes	RNASE2
CD441	0	0.943082943642772	0.648	0.155	0	Monocytes	CD44
LSP11	0	0.932414910065866	0.627	0.175	0	Monocytes	LSP1
CFP	0	0.901179512330426	0.517	0.025	0	Monocytes	CFP
ATP5E1	0	0.888505651708698	0.982	0.907	0	Monocytes	ATP5E
LINC00936	0	0.887826647941139	0.516	0.064	0	Monocytes	LINC00936
SAMHD1	0	0.875244116162032	0.508	0.065	0	Monocytes	SAMHD1
MGST1	0	0.874168452015208	0.47	0.015	0	Monocytes	MGST1
TNFSF13B	0	0.869184857882661	0.518	0.018	0	Monocytes	TNFSF13B
C1orf162	0	0.866103386362476	0.54	0.079	0	Monocytes	C1orf162
CLEC12A	0	0.860846684958393	0.469	0.006	0	Monocytes	CLEC12A
CEBPB	0	0.860287903150574	0.5	0.087	0	Monocytes	CEBPB
FGL2	0	0.847960229646755	0.449	0.005	0	Monocytes	FGL2
SGK1	0	0.845688695181634	0.376	0.034	0	Monocytes	SGK1
RNASE6	0	0.842536759346173	0.495	0.027	0	Monocytes	RNASE6
CD68	0	0.789987188286002	0.44	0.052	0	Monocytes	CD68
CTSD	0	0.770006953827024	0.543	0.139	0	Monocytes	CTSD
CARD16	0	0.769040462300905	0.484	0.066	0	Monocytes	CARD16
EVI2B	0	0.766038265650581	0.619	0.202	0	Monocytes	EVI2B
APLP21	0	0.762240178213153	0.571	0.14	0	Monocytes	APLP2
GLIPR1	0	0.761611399155812	0.554	0.095	0	Monocytes	GLIPR1
TMEM176B	0	0.754874759453619	0.37	0.006	0	Monocytes	TMEM176B
C10orf54	0	0.753807916896749	0.533	0.117	0	Monocytes	C10orf54
CEBPD	0	0.751745199260402	0.413	0.014	0	Monocytes	CEBPD
CLEC7A	0	0.73244985954385	0.355	0.005	0	Monocytes	CLEC7A
IFI30	0	0.708284426790298	0.393	0.016	0	Monocytes	IFI30
CASP1	0	0.706867246014095	0.444	0.039	0	Monocytes	CASP1
CYBB	0	0.705131681177203	0.479	0.088	0	Monocytes	CYBB
TIMP1	0	0.696655899710317	0.525	0.131	0	Monocytes	TIMP1
MPEG1	0	0.690732637676215	0.417	0.013	0	Monocytes	MPEG1
PLAUR	0	0.686746508293765	0.41	0.04	0	Monocytes	PLAUR
CD361	0	0.684772326220457	0.462	0.1	0	Monocytes	CD36
ANKRD28	0	0.681415262004299	0.484	0.115	0	Monocytes	ANKRD28
ANXA5	0	0.68130995263507	0.561	0.166	0	Monocytes	ANXA5
NFKBIZ	0	0.673684232747144	0.439	0.075	0	Monocytes	NFKBIZ
FGR	0	0.671831344815135	0.412	0.017	0	Monocytes	FGR
PLEK	0	0.670871554181705	0.461	0.052	0	Monocytes	PLEK
LY96	0	0.668794611317913	0.447	0.05	0	Monocytes	LY96
MAFB	0	0.66522715416263	0.291	0.008	0	Monocytes	MAFB
RAB31	0	0.657159891262443	0.398	0.007	0	Monocytes	RAB31
GCA	0	0.652566239032726	0.443	0.057	0	Monocytes	GCA
CD302	0	0.630467932462119	0.397	0.013	0	Monocytes	CD302
KCTD12	0	0.628901187205195	0.383	0.01	0	Monocytes	KCTD12
FLNA	0	0.608811867052659	0.449	0.061	0	Monocytes	FLNA
CTSZ	0	0.607209957758886	0.412	0.047	0	Monocytes	CTSZ
PLBD1	0	0.603443731797507	0.329	0.002	0	Monocytes	PLBD1
IGSF6	0	0.598117821449926	0.324	0.004	0	Monocytes	IGSF6
LYST	0	0.597767402204831	0.414	0.046	0	Monocytes	LYST
RNF130	0	0.597529862076655	0.508	0.131	0	Monocytes	RNF130
STX11	0	0.589527907387844	0.369	0.007	0	Monocytes	STX11
JAML	0	0.587444136082475	0.352	0.03	0	Monocytes	JAML
CTSH	0	0.586911732551435	0.385	0.037	0	Monocytes	CTSH
AHNAK	0	0.580679189519417	0.404	0.043	0	Monocytes	AHNAK
RAB32	0	0.563346279980889	0.356	0.01	0	Monocytes	RAB32
LINC01272	0	0.560022132346432	0.257	0.005	0	Monocytes	LINC01272
CPVL	0	0.526643536180928	0.314	0.015	0	Monocytes	CPVL
CLEC4A	0	0.524374895605939	0.331	0.012	0	Monocytes	CLEC4A
LYN	0	0.523326046910248	0.389	0.072	0	Monocytes	LYN
CES1	0	0.520692488684322	0.262	0.004	0	Monocytes	CES1
NUP214	0	0.498672168520126	0.355	0.048	0	Monocytes	NUP214
SCO2	0	0.471555040642612	0.316	0.045	0	Monocytes	SCO2
PTCH2	0	0.465175304280241	0.268	0.031	0	Monocytes	PTCH2
TMEM176A	0	0.457373276695042	0.255	0.003	0	Monocytes	TMEM176A
SNX10	0	0.454775825719974	0.31	0.03	0	Monocytes	SNX10
CTSC	0	0.454134725650769	0.331	0.056	0	Monocytes	CTSC
FOSL2	0	0.435569581433863	0.287	0.013	0	Monocytes	FOSL2
PILRA	0	0.433518905292383	0.253	0.007	0	Monocytes	PILRA
AGTRAP	0	0.433467869045655	0.356	0.062	0	Monocytes	AGTRAP
CD83	0	0.429782202683025	0.291	0.032	0	Monocytes	CD83
RAB11FIP1	0	0.426716890946642	0.302	0.046	0	Monocytes	RAB11FIP1
CAPN2	0	0.41493578191192	0.307	0.04	0	Monocytes	CAPN2
TRIB1	0	0.406828165718928	0.272	0.024	0	Monocytes	TRIB1
SLC7A7	0	0.406584205859962	0.252	0.015	0	Monocytes	SLC7A7
MARCH1	0	0.400508001533733	0.275	0.015	0	Monocytes	MARCH1
CD86	0	0.395882144994427	0.262	0.01	0	Monocytes	CD86
CDC42EP3	0	0.395587589217433	0.276	0.035	0	Monocytes	CDC42EP3
PRAM1	0	0.367807450733103	0.264	0.018	0	Monocytes	PRAM1
C14orf2	7.92393944504638e-304	0.969234820523465	0.926	0.677	1.48455005502944e-299	Monocytes	C14orf2
CAPG	1.18938143082959e-302	0.694627377834185	0.612	0.198	2.22830611065923e-298	Monocytes	CAPG
SPI1	1.90161358399333e-298	0.780291932128016	0.653	0.234	3.56267304961149e-294	Monocytes	SPI1
PYCARD	1.92144689920007e-296	0.781680018886177	0.708	0.278	3.59983076565132e-292	Monocytes	PYCARD
ACTB1	6.96252929272271e-289	0.850942717027054	1	0.979	1.3044298629916e-284	Monocytes	ACTB
STXBP2	2.27281715704113e-285	0.763141410084448	0.595	0.205	4.25812294371656e-281	Monocytes	STXBP2
AIF11	1.01873591566072e-284	1.13761800464973	0.916	0.534	1.90860173799035e-280	Monocytes	AIF1
NR4A2	3.5421732360264e-275	0.461034636394304	0.341	0.067	6.63626155769546e-271	Monocytes	NR4A2
CSF3R	4.66789545509013e-272	0.449926867201725	0.346	0.07	8.74530213511136e-268	Monocytes	CSF3R
TMSB4X2	8.3614735559361e-272	0.768858776715577	1	0.998	1.56652207070463e-267	Monocytes	TMSB4X
NKG7	2.17888575916049e-268	0.389505697465159	0.38	0.084	4.08214246978719e-264	Monocytes	NKG7
CECR1	4.00748072745138e-265	0.366279563248216	0.287	0.05	7.50801514288016e-261	Monocytes	CECR1
FOSB	4.50624770151438e-262	1.00131989122163	0.745	0.367	8.4424550687872e-258	Monocytes	FOSB
MYO1F	6.40332565516189e-260	0.443395462887849	0.387	0.09	1.19966306149458e-255	Monocytes	MYO1F
CD481	1.03888276976352e-258	0.586682580004414	0.484	0.138	1.94634686915195e-254	Monocytes	CD48
PRELID1	2.50832927699441e-258	0.719928119240784	0.641	0.253	4.69935490044902e-254	Monocytes	PRELID1
LCP1	9.58154988893104e-254	0.711468447260364	0.684	0.282	1.79510337169123e-249	Monocytes	LCP1
LY86	3.47093835274495e-247	0.484555735883963	0.412	0.106	6.50280300386766e-243	Monocytes	LY86
ASAH1	1.36970138855336e-246	0.630465838534716	0.476	0.145	2.56613555145471e-242	Monocytes	ASAH1
HCST1	2.02664662296808e-241	0.790168254923295	0.681	0.292	3.7969224481307e-237	Monocytes	HCST
SH3BGRL31	8.54124722828846e-238	0.830330107588614	0.976	0.807	1.60020266821984e-233	Monocytes	SH3BGRL3
NCF2	2.34349347061522e-234	0.410405581666626	0.318	0.068	4.39053501719761e-230	Monocytes	NCF2
PLP2	3.05657286609257e-232	0.594681853922341	0.521	0.174	5.72648926462443e-228	Monocytes	PLP2
FOS1	7.13529825752285e-232	1.07780398360232	0.961	0.839	1.33679812854691e-227	Monocytes	FOS
MRPL33	9.39066925673264e-232	0.649758991892955	0.596	0.232	1.75934188524886e-227	Monocytes	MRPL33
IQGAP1	1.2137797918089e-230	0.629370776705117	0.613	0.24	2.27401643995397e-226	Monocytes	IQGAP1
NAAA	1.94974572593113e-230	0.347411638587371	0.265	0.048	3.65284861753197e-226	Monocytes	NAAA
SERPINB1	1.35559076797887e-228	0.652242693264411	0.581	0.22	2.53969930380842e-224	Monocytes	SERPINB1
ZYX	3.04487678624213e-227	0.436875994944174	0.38	0.097	5.70457665902463e-223	Monocytes	ZYX
PFDN51	6.22702275298173e-224	0.73050685474812	0.967	0.85	1.16663271277113e-219	Monocytes	PFDN5
TNFSF10	3.67311865725209e-218	0.422815583391248	0.275	0.055	6.88158780436179e-214	Monocytes	TNFSF10
FTH11	5.07382014041274e-214	1.32580733848406	0.997	0.994	9.50580203306326e-210	Monocytes	FTH1
C4orf48	1.06136854047537e-212	0.502624053777469	0.479	0.158	1.98847396058061e-208	Monocytes	C4orf48
NDUFB1	1.45368788491409e-211	0.731446537253657	0.794	0.447	2.72348425238654e-207	Monocytes	NDUFB1
IL1B	4.90680522705204e-211	0.741832053684715	0.357	0.096	9.192899592882e-207	Monocytes	IL1B
MT-CO11	1.16611380553621e-210	0.704708760825237	0.999	0.988	2.1847142146721e-206	Monocytes	MT-CO1
QKI	1.02332010111069e-208	0.345114649345767	0.286	0.061	1.91719020943088e-204	Monocytes	QKI
CAST1	3.63470040528272e-208	0.455116564750754	0.397	0.111	6.80961120929717e-204	Monocytes	CAST
RPLP11	2.27100934693845e-205	0.741138970705765	1	0.997	4.25473601148919e-201	Monocytes	RPLP1
STK17B1	1.23891504734585e-204	0.597163680369276	0.544	0.204	2.32110734120245e-200	Monocytes	STK17B
GSTP11	2.45805228594793e-204	0.808562219222034	0.863	0.545	4.60516095772344e-200	Monocytes	GSTP1
GPR183	5.5509814799835e-204	0.50598515284536	0.271	0.056	1.03997638027491e-199	Monocytes	GPR183
PPT1	6.55751916387243e-203	0.532922936678036	0.494	0.174	1.2285512153515e-198	Monocytes	PPT1
PTPRC1	1.60074496415095e-202	0.600618052082852	0.581	0.224	2.9989956903368e-198	Monocytes	PTPRC
KLF6	6.01958403803885e-202	0.847668064633879	0.794	0.435	1.12776906952658e-197	Monocytes	KLF6
MFSD1	6.94174385411678e-201	0.36120866912156	0.335	0.083	1.30053571106878e-196	Monocytes	MFSD1
LTA4H	1.26678158277274e-197	0.488891426978943	0.429	0.136	2.37331529532473e-193	Monocytes	LTA4H
CD631	7.86633917535251e-197	0.609639597102607	0.643	0.281	1.47375864450229e-192	Monocytes	CD63
GPX1	1.23795139564245e-194	0.780053916792735	0.936	0.725	2.31930193973613e-190	Monocytes	GPX1
JUND	1.54941231148132e-190	0.740479833782848	0.677	0.338	2.90282396556025e-186	Monocytes	JUND
PFN11	2.03576046271408e-188	0.666055050054437	0.995	0.886	3.81399722689482e-184	Monocytes	PFN1
BLOC1S1	8.55131899968092e-188	0.586436393901327	0.656	0.309	1.60208961459022e-183	Monocytes	BLOC1S1
HACD4	5.25805915784118e-187	0.390114745502487	0.348	0.095	9.85097383221546e-183	Monocytes	HACD4
RPS241	5.39110469249196e-187	0.684127902661618	0.997	0.957	1.01002346413837e-182	Monocytes	RPS24
ATP2B1	7.61149121350814e-186	0.374690933547225	0.317	0.08	1.42601287885075e-181	Monocytes	ATP2B1
EVI2A	2.66377005370181e-184	0.469935313836225	0.429	0.14	4.99057319561034e-180	Monocytes	EVI2A
SERF2	6.50572001020114e-178	0.539141347044932	0.988	0.949	1.21884664391118e-173	Monocytes	SERF2
BRI3	1.08132435113917e-177	0.457548151217692	0.411	0.134	2.02586117185924e-173	Monocytes	BRI3
IFI27L2	3.1196049617755e-177	0.368320180924656	0.328	0.089	5.8445798958864e-173	Monocytes	IFI27L2
RPL281	2.30850243679692e-176	0.579871065584479	0.999	0.977	4.32497931533902e-172	Monocytes	RPL28
ARPC21	4.65733899427863e-176	0.69832833301437	0.871	0.61	8.72552460578101e-172	Monocytes	ARPC2
NFKBIA	2.24670085680977e-174	0.878035779043617	0.689	0.375	4.20919405523311e-170	Monocytes	NFKBIA
HCK	1.15565341884957e-173	0.388024759055851	0.302	0.077	2.16511668021466e-169	Monocytes	HCK
ZFAND5	1.87416307894218e-173	0.566046292590357	0.563	0.244	3.51124452839818e-169	Monocytes	ZFAND5
TMEM167A	3.60744067048982e-173	0.474699644610562	0.453	0.163	6.75854009616267e-169	Monocytes	TMEM167A
CTD-3252C9.4	1.94635445438367e-172	0.363865114414708	0.297	0.075	3.64649507028781e-168	Monocytes	CTD-3252C9.4
C20orf27	5.94529211571585e-172	0.391200839119615	0.367	0.11	1.11385047787936e-167	Monocytes	C20orf27
CORO1A1	1.30201240529745e-168	0.672452571596389	0.827	0.503	2.43932024132478e-164	Monocytes	CORO1A
RNU12	4.20093161917243e-163	0.392403623675613	0.277	0.07	7.87044538851955e-159	Monocytes	RNU12
GAPDH1	7.28488898982755e-163	0.64106649094712	0.991	0.851	1.36482395224419e-158	Monocytes	GAPDH
CSTB	2.42146431603738e-162	0.551309498016912	0.577	0.259	4.53661339609603e-158	Monocytes	CSTB
C12orf57	1.4250280473884e-160	0.843028011781606	0.6	0.296	2.66979004678217e-156	Monocytes	C12orf57
MT2A	3.48774000040192e-160	0.610153678371211	0.42	0.148	6.53428089075299e-156	Monocytes	MT2A
ZEB2	2.51734296914301e-159	0.512672965782338	0.574	0.252	4.71624205268942e-155	Monocytes	ZEB2
PTPN6	3.64112108286237e-159	0.467377243286546	0.46	0.171	6.82164034874264e-155	Monocytes	PTPN6
POLR2L	6.37428513291331e-158	0.605697186870739	0.775	0.47	1.19422231965131e-153	Monocytes	POLR2L
RPL121	3.12504723338485e-157	0.637550170619415	0.995	0.949	5.85477599174652e-153	Monocytes	RPL12
UQCR11	1.75343254428609e-154	0.58735831555271	0.849	0.6	3.28505587172e-150	Monocytes	UQCR11
RPL391	7.14643690932962e-152	0.573770660933226	1	0.982	1.3388849549629e-147	Monocytes	RPL39
RHOG	8.34245304941108e-152	0.462636650459395	0.502	0.208	1.56295857880717e-147	Monocytes	RHOG
MBNL1	3.25858770715628e-150	0.487403819252618	0.53	0.23	6.1049640693573e-146	Monocytes	MBNL1
UBA521	5.79978773847908e-149	0.494203164803776	0.993	0.977	1.08659023280406e-144	Monocytes	UBA52
IRF2BP2	1.68051504532039e-148	0.456388387504901	0.438	0.167	3.14844493740775e-144	Monocytes	IRF2BP2
FAM120A	7.92891535485022e-148	0.327336237742889	0.286	0.079	1.48548229173119e-143	Monocytes	FAM120A
FXYD51	3.15557874933849e-147	0.554462612123704	0.759	0.438	5.91197678688566e-143	Monocytes	FXYD5
ALDOA1	6.55379891837311e-147	0.59952300122408	0.852	0.579	1.2278542273572e-142	Monocytes	ALDOA
MT-CO31	1.50494189038665e-145	0.535987114346974	1	0.984	2.81950863163938e-141	Monocytes	MT-CO3
TPP1	4.27128816685379e-145	0.414116021473015	0.45	0.176	8.00225838060057e-141	Monocytes	TPP1
SDCBP	6.09566684164131e-145	0.57571900154725	0.554	0.269	1.1420231827815e-140	Monocytes	SDCBP
MYL12A1	1.22500398638606e-144	0.649557436343277	0.863	0.619	2.29504496849429e-140	Monocytes	MYL12A
SCPEP1	4.12097372869799e-144	0.347161776335943	0.324	0.1	7.72064428071569e-140	Monocytes	SCPEP1
LAMTOR4	1.02275080840988e-143	0.571626543628167	0.752	0.457	1.91612363955592e-139	Monocytes	LAMTOR4
DBI	1.35653277107025e-142	0.54392406161755	0.696	0.382	2.54146414660011e-138	Monocytes	DBI
EFHD2	3.79885560926506e-142	0.370639054679619	0.407	0.147	7.1171559839581e-138	Monocytes	EFHD2
LRRFIP11	9.78978663779015e-141	0.537794667216437	0.677	0.364	1.83411652658998e-136	Monocytes	LRRFIP1
RPL261	4.12342067457663e-140	0.577015719617551	0.999	0.933	7.72522863381932e-136	Monocytes	RPL26
B2M1	1.12629725188891e-138	0.556838958150172	1	0.999	2.11011790141387e-134	Monocytes	B2M
AP2S11	5.25759064581312e-137	0.506632936090258	0.65	0.349	9.85009607493089e-133	Monocytes	AP2S1
MGST2	5.95969469669345e-134	0.350752713358827	0.349	0.118	1.11654880142552e-129	Monocytes	MGST2
MYL61	2.10998757869657e-133	0.472130812058769	0.984	0.914	3.95306172868803e-129	Monocytes	MYL6
SOD2	5.09955463368044e-133	0.527618517330968	0.485	0.213	9.55401560620029e-129	Monocytes	SOD2
SPCS3	5.85179084345251e-132	0.358978872116134	0.368	0.13	1.09633301452083e-127	Monocytes	SPCS3
CRIP1	7.65677904791481e-132	0.84984379677989	0.55	0.262	1.43449755462684e-127	Monocytes	CRIP1
ARPC31	1.46264781681847e-131	0.574250886402413	0.893	0.677	2.74027068480941e-127	Monocytes	ARPC3
IFI61	7.52338141902147e-131	0.729778956954245	0.53	0.263	1.40950550885367e-126	Monocytes	IFI6
DUSP11	4.23216731345281e-130	0.724208325093446	0.913	0.769	7.92896546175383e-126	Monocytes	DUSP1
COX4I11	9.05342079569378e-130	0.510962055874901	0.955	0.798	1.69615838607323e-125	Monocytes	COX4I1
GLIPR2	8.72183565897787e-129	0.362182588243491	0.366	0.131	1.6340359107095e-124	Monocytes	GLIPR2
RAC11	1.21877062275341e-128	0.538971718155023	0.758	0.467	2.28336676172851e-124	Monocytes	RAC1
OAZ11	1.36679722942532e-128	0.48931823206951	0.981	0.935	2.56069460932834e-124	Monocytes	OAZ1
TPI11	1.75296506274202e-128	0.530469542121289	0.755	0.447	3.28418004504717e-124	Monocytes	TPI1
NBEAL11	3.59989373740286e-128	0.684965556805693	0.86	0.586	6.74440091702426e-124	Monocytes	NBEAL1
GNAQ	4.57795433799966e-128	0.321663436439772	0.335	0.112	8.57679745224236e-124	Monocytes	GNAQ
MTPN	3.66256048511533e-127	0.414757657545307	0.477	0.207	6.86180706886358e-123	Monocytes	MTPN
COX8A1	6.6552898181136e-127	0.505070683412728	0.732	0.438	1.24686854742358e-122	Monocytes	COX8A
SKAP2	3.08004832801875e-126	0.387974444624967	0.393	0.149	5.77047054254312e-122	Monocytes	SKAP2
VMP1	3.80827283941894e-126	0.424422891001812	0.387	0.149	7.13479916465139e-122	Monocytes	VMP1
HERPUD1	4.94388946682e-126	0.391475322877195	0.451	0.186	9.26237691608726e-122	Monocytes	HERPUD1
HEXB	6.06247146068724e-126	0.348321255547758	0.36	0.129	1.13580402815975e-121	Monocytes	HEXB
EGR1	4.17716896783117e-125	0.397332693779792	0.321	0.105	7.82592606123171e-121	Monocytes	EGR1
UBE2D1	5.20586132446155e-125	0.338656225374475	0.334	0.115	9.75318119137871e-121	Monocytes	UBE2D1
ID2	5.9523477418861e-125	0.729930472351165	0.659	0.374	1.11517234944236e-120	Monocytes	ID2
ARPC51	3.37477692298119e-124	0.525931400346827	0.786	0.506	6.32264456520526e-120	Monocytes	ARPC5
IGFBP7	7.55405741829562e-122	0.328638070724774	0.25	0.07	1.41525265731768e-117	Monocytes	IGFBP7
ITM2B1	1.60335140452973e-121	0.693457129834528	0.856	0.67	3.00387885638645e-117	Monocytes	ITM2B
OGFRL1	2.31304024465491e-121	0.2862885910178	0.256	0.074	4.33348089836098e-117	Monocytes	OGFRL1
SEC11A	1.18318456684543e-120	0.450001353339263	0.558	0.279	2.21669628598491e-116	Monocytes	SEC11A
RP11-386I14.4	3.4231344031295e-120	0.48829055445795	0.33	0.117	6.41324230426312e-116	Monocytes	RP11-386I14.4
CAPZA1	3.56259368901358e-120	0.437224910053533	0.566	0.282	6.67451927636695e-116	Monocytes	CAPZA1
RNF13	4.83297612356672e-119	0.283890532839747	0.286	0.09	9.05458076750225e-115	Monocytes	RNF13
IFNGR1	3.40981800803976e-118	0.303505487546566	0.296	0.096	6.38829403806249e-114	Monocytes	IFNGR1
RNH1	1.68896600813296e-116	0.398013252310488	0.485	0.221	3.1642778162371e-112	Monocytes	RNH1
HSD17B11	4.58828425325864e-116	0.450796607930512	0.52	0.253	8.59615054848007e-112	Monocytes	HSD17B11
RPL371	5.41045449684519e-115	0.509188701438243	0.995	0.94	1.01364864998395e-110	Monocytes	RPL37
ATP5G21	6.27168273846705e-114	0.509455635302534	0.941	0.741	1.1749997610518e-109	Monocytes	ATP5G2
ATP6V0B1	2.78688439710149e-113	0.467561784009615	0.712	0.438	5.22122791796965e-109	Monocytes	ATP6V0B
ATP5I	3.91292648694673e-113	0.489813923147197	0.841	0.591	7.33086777329469e-109	Monocytes	ATP5I
ATP6V0E1	1.41182606003549e-111	0.454254129750916	0.7	0.422	2.6450561234765e-107	Monocytes	ATP6V0E1
PLAC8	4.07561935779322e-111	0.704745041719781	0.646	0.384	7.63567286682559e-107	Monocytes	PLAC8
PAK1	1.42216742201271e-109	0.31912219333444	0.28	0.092	2.66443066514082e-105	Monocytes	PAK1
LAMTOR2	2.42178507699486e-109	0.383104334898474	0.482	0.225	4.53721434174987e-105	Monocytes	LAMTOR2
CHP1	1.4424300615862e-108	0.322050699994441	0.314	0.112	2.70239272038174e-104	Monocytes	CHP1
DDX21	1.6445580474455e-108	0.415649377536911	0.494	0.236	3.08107950188914e-104	Monocytes	DDX21
FAM45A	1.75049438161417e-107	0.301352626469852	0.304	0.106	3.27955122395414e-103	Monocytes	FAM45A
OSTF1	1.75950382465079e-107	0.346275043282598	0.435	0.19	3.29643041548326e-103	Monocytes	OSTF1
SFT2D1	2.56526145204599e-107	0.348939337251589	0.455	0.204	4.80601733040817e-103	Monocytes	SFT2D1
ACTR21	5.89636552287036e-107	0.450880502750475	0.68	0.406	1.10468408070976e-102	Monocytes	ACTR2
COX7B1	1.01731808400777e-106	0.469724235715208	0.753	0.498	1.90594543038856e-102	Monocytes	COX7B
NDUFB2	2.0437794051376e-105	0.443897800639239	0.686	0.411	3.8290207155253e-101	Monocytes	NDUFB2
TXN1	3.22987676247537e-104	0.48511671571757	0.646	0.381	6.05117411449761e-100	Monocytes	TXN
COX6B1	4.56823589170301e-103	0.470794587136417	0.867	0.654	8.55858994310558e-99	Monocytes	COX6B1
GABARAP	1.61046080457495e-102	0.300094042069513	0.324	0.121	3.01719831737117e-98	Monocytes	GABARAP
MT-ND11	6.40530474664573e-102	0.561916432432303	0.954	0.808	1.20003384428408e-97	Monocytes	MT-ND1
UQCRQ	6.71825199878123e-102	0.472169691637742	0.738	0.486	1.25866451197166e-97	Monocytes	UQCRQ
DHRS7	1.97393514919823e-101	0.25123452297946	0.259	0.084	3.69816750202288e-97	Monocytes	DHRS7
MINOS1	6.27387510509709e-100	0.392542942521561	0.534	0.276	1.17541050093994e-95	Monocytes	MINOS1
TAGLN2	8.0878717214806e-100	0.632557054133656	0.597	0.337	1.51526276701939e-95	Monocytes	TAGLN2
CDC42	1.06482384658523e-99	0.485579276494565	0.815	0.572	1.99494747657744e-95	Monocytes	CDC42
MARCKS	1.10757550225145e-99	0.335380230967733	0.272	0.093	2.07504270346808e-95	Monocytes	MARCKS
NCF1	1.96142448710293e-99	0.39197063488165	0.346	0.139	3.67472877658734e-95	Monocytes	NCF1
SUB1	3.20316429113407e-99	0.484269091063468	0.884	0.668	6.00112829943968e-95	Monocytes	SUB1
CTSA	1.5497785631395e-98	0.272155475072907	0.269	0.091	2.90351013804185e-94	Monocytes	CTSA
RPL341	1.6701603894809e-98	0.419541776518038	1	0.99	3.12904548969247e-94	Monocytes	RPL34
RPL321	3.90445790316724e-98	0.398778490536911	1	0.992	7.31500188158383e-94	Monocytes	RPL32
LSM6	7.23321220661431e-98	0.358941923610625	0.455	0.216	1.35514230690919e-93	Monocytes	LSM6
ATP5L1	7.66942021571645e-98	0.434938486696963	0.95	0.817	1.43686587741448e-93	Monocytes	ATP5L
FAM49B	9.65783051353851e-98	0.41995943840996	0.592	0.331	1.80939454671144e-93	Monocytes	FAM49B
COX5B	1.86753927869007e-96	0.443037507319247	0.788	0.553	3.49883483862584e-92	Monocytes	COX5B
PPA1	3.10057351445352e-96	0.384761724631677	0.41	0.183	5.80892447932867e-92	Monocytes	PPA1
C20orf24	4.24448482224765e-96	0.352971645154745	0.451	0.214	7.95204231448097e-92	Monocytes	C20orf24
ATP5EP2	1.08681973844782e-95	0.349288737562147	0.36	0.15	2.03615677998199e-91	Monocytes	ATP5EP2
SERP1	2.47288112660904e-95	0.43396601042743	0.726	0.47	4.63294279070203e-91	Monocytes	SERP1
CTSB1	4.4074884731746e-95	0.374805504304629	0.412	0.188	8.25742965449261e-91	Monocytes	CTSB
SEC61G	1.17472152415423e-94	0.461515204006519	0.769	0.536	2.20084077550294e-90	Monocytes	SEC61G
POLE4	1.1381822004e-93	0.328214907321147	0.396	0.175	2.13238435244939e-89	Monocytes	POLE4
RPS151	4.20686107038414e-92	0.381127268119456	1	0.991	7.8815542153647e-88	Monocytes	RPS15
RTN41	5.13067587821209e-92	0.423879024897062	0.65	0.394	9.61232125783036e-88	Monocytes	RTN4
COX171	7.27574512699124e-92	0.368294793518273	0.463	0.227	1.36311084954181e-87	Monocytes	COX17
TOMM71	1.06310781929455e-91	0.420649738983291	0.817	0.57	1.99173249944835e-87	Monocytes	TOMM7
